,name,total.pop,married,dependent,veteran,first-generation
1170,"maryland,frederick",233385,21.5277778,29.1666667,0,53.5087719
1171,"maryland,garrett",30097,0,0,0,0
1172,"maryland,harford",244826,7.3033708,69.6629214,0,38.2716049
1173,"maryland,howard",287085,22.826087,14.7826087,0,50
1174,"maryland,kent",20197,5.5498458,85.0976362,0,35.2941177
1175,"maryland,montgomery",971777,12.7525942,57.3457127,0.8738394,55.0543826
1176,"maryland,prince georges",NA,3.0534351,86.7684478,0,42.7692308
1177,"maryland,queen annes",NA,16.2300638,46.0592617,0.7352941,51.6896849
1179,"maryland,st marys",NA,7.5530587,79.9625468,0,25.9634888
1178,"maryland,somerset",26470,17.2143179,45.9938753,1.7599973,47.1864442
1180,"maryland,talbot",37782,17.2143179,45.9938753,1.7599973,47.1864442
1181,"maryland,washington",147430,17.2143179,45.9938753,1.7599973,47.1864442
1182,"maryland,wicomico",98733,17.2143179,45.9938753,1.7599973,47.1864442
1183,"maryland,worcester",51454,17.2143179,45.9938753,1.7599973,47.1864442
1163,"maryland,baltimore city",NA,17.2143179,45.9938753,1.7599973,47.1864442
1184,"massachusetts,barnstable",215888,12.6843658,75.7522124,0,33.033419
1185,"massachusetts,berkshire",131219,16.4141414,53.2828283,0,44.1348974
1186,"massachusetts,bristol",548285,14.1365061,54.3582136,1.0156971,35.3658537
1187,"massachusetts,dukes",16535,17.8082192,30.1369863,0,49.1525424
1188,"massachusetts,essex",743159,22.5588384,24.5232799,2.0223622,54.7570783
1189,"massachusetts,franklin",71372,23.9104829,35.2179034,0,46.875
1190,"massachusetts,hampden",463490,13.1893785,35.74555,1.2839218,53.6988359
1191,"massachusetts,hampshire",158080,4.0572792,85.5608592,0,35.7976654
1192,"massachusetts,middlesex",1503085,16.5422171,48.7650775,1.8954624,35.5775578
1193,"massachusetts,nantucket",10172,15.8570119,57.3785518,0,49.5287958
1194,"massachusetts,norfolk",670850,9.8330241,71.7996289,0,50.2145923
1195,"massachusetts,plymouth",494919,11.8421053,48.6842105,0,63.5036496
1196,"massachusetts,suffolk",722023,17.2143179,45.9938753,1.7599973,47.1864442
1197,"massachusetts,worcester",798552,17.2143179,45.9938753,1.7599973,47.1864442
1198,"michigan,alcona",10942,12.6200274,56.2414266,0.7280785,40.4643248
1199,"michigan,alger",9601,0,96.2765957,0,29.9578059
1200,"michigan,allegan",111408,13.3635325,41.3756597,0.9610621,47.9011553
1201,"michigan,alpena",29598,20.7936364,32.2627641,1.85451,50.5007003
1202,"michigan,antrim",23580,17.6981433,40.7766021,0.9532841,49.7445425
1203,"michigan,arenac",15899,14.2267111,49.7505447,1.5202598,53.5564727
1204,"michigan,baraga",8860,15.8935541,49.6582101,1.2109541,46.6778013
1205,"michigan,barry",59173,16.8063315,31.8901304,1.1638734,56.254093
1206,"michigan,bay",107771,14.1232795,40.0957511,1.2567325,51.8461539
1207,"michigan,benzie",17525,11.5584416,48.2467533,0,57.4117647
1208,"michigan,berrien",156813,10.3211991,74.4753747,0,46.5105163
1209,"michigan,branch",45248,6,84.8888889,0,25
1210,"michigan,calhoun",136146,18.2389679,36.013032,2.1183243,47.1812799
1211,"michigan,cass",52293,13.2625995,58.2228117,0,37.5186846
1212,"michigan,charlevoix",25949,10.298103,70.234869,0.6775068,43.8508065
1213,"michigan,cheboygan",26152,0,0,0,24.5179063
1214,"michigan,chippewa",38520,11.5789474,52.631579,0,54.2168675
1215,"michigan,clare",30926,12.4088504,52.3104896,1.9705321,43.1483875
1216,"michigan,clinton",75382,7.0135213,81.1949961,0.4518326,30.5305233
1217,"michigan,crawford",14074,12.3601732,62.4631504,0.6573425,45.2501091
1218,"michigan,delta",37069,10.2102515,58.7879621,0.7970317,58.1561618
1219,"michigan,dickinson",26168,41.5841584,12.8712871,0,81.0126582
1220,"michigan,eaton",107759,18.9869235,50.6850103,0.4698144,46.975128
1221,"michigan,emmet",32694,6.0829236,78.612993,0.22081,39.277989
1222,"michigan,genesee",425790,10.2373887,69.5845697,0,40.1253919
1223,"michigan,gladwin",25692,21.8614353,29.0706605,1.3016412,47.2513291
1224,"michigan,gogebic",16427,15.3366819,56.7211343,0.8363259,46.6895582
1225,"michigan,grand traverse",86986,18.1566749,41.3279301,1.5519698,47.6636928
1226,"michigan,gratiot",42476,1.298233,92.6974396,0.3245582,24.865281
1227,"michigan,hillsdale",46688,23.1528688,43.613607,0,58.0290545
1228,"michigan,houghton",36628,16.3380282,26.1971831,0,53.4979424
1229,"michigan,huron",33118,22.9788956,41.6852742,0.6064927,64.5977083
1230,"michigan,ingham",280895,25.952381,13.968254,3.1746032,66.6666667
1231,"michigan,ionia",63905,24.9519788,27.9415607,5.5648174,49.1037822
1232,"michigan,iosco",25887,6.5491184,57.6826197,0,53.0546624
1233,"michigan,iron",11817,7.6209087,69.5652174,0.5373718,40.0913764
1234,"michigan,isabella",70311,6.015726,79.1146058,0.22081,37.5848922
1235,"michigan,jackson",160248,26.6666667,42.2222222,0,0
1236,"michigan,kalamazoo",250331,20.3631623,51.3394236,1.0042283,45.4304743
1237,"michigan,kalkaska",17153,13.7910798,67.6643193,0.3912363,41.0091939
1238,"michigan,kent",602622,14.1463415,43.902439,0,52.2292994
1239,"michigan,keweenaw",2156,21.0870329,32.5030984,3.092144,52.9391539
1240,"michigan,lake",11539,16.791355,22.5270158,1.4131338,54.524362
1241,"michigan,lapeer",88319,9.6884294,65.8729523,0,32.8414828
1242,"michigan,leelanau",21708,31.4814815,0,0,64.1025641
1243,"michigan,lenawee",99892,22.2222222,46.2962963,0,0
1244,"michigan,livingston",180967,17.3667205,34.5718902,1.6155089,59.6736597
1245,"michigan,luce",6631,31.5044041,26.8947084,0.8923791,59.8030822
1246,"michigan,mackinac",11113,15.4905336,31.6695353,2.0654045,48.583878
1247,"michigan,macomb",840978,27.4797856,51.8214264,0,38
1248,"michigan,manistee",24733,13.7782562,55.32831,0,45.4545455
1249,"michigan,marquette",67077,11.4280874,65.4066491,0,44.5270806
1250,"michigan,mason",28705,22.295082,30.9289618,0,48.1315396
1251,"michigan,mecosta",42798,9.774276,69.0587734,0.830494,38.0912863
1252,"michigan,menominee",24029,15.4059341,42.9523217,1.3924955,50.6073642
1253,"michigan,midland",83629,21.8100285,32.5723604,1.5491235,48.6700887
1254,"michigan,missaukee",14849,8.7078652,78.3707865,0,39.9390244
1255,"michigan,monroe",152021,27.9735518,34.814269,2.6039738,42.8088084
1256,"michigan,montcalm",63342,11.3969299,43.0493188,1.9491594,40.49119
1257,"michigan,montmorency",9765,21.8616891,40.8284418,2.1305319,59.9899831
1258,"michigan,muskegon",172188,4.7791388,77.7097253,0.77951,47.5925319
1259,"michigan,newaygo",48460,12.6436782,52.8735632,0,51.3157895
1260,"michigan,oakland",1202362,0,0,0,0
1261,"michigan,oceana",26570,5.8179543,54.0193932,1.2198937,40.570969
1262,"michigan,ogemaw",21699,16.0110791,36.8229211,1.33544,55.8737228
1263,"michigan,ontonagon",6780,13.3103664,35.8910116,0.9082368,55.1349174
1264,"michigan,osceola",23528,17.4956196,48.3513164,1.7302187,44.8452489
1265,"michigan,oscoda",8640,19.956854,24.773521,2.5071105,51.953671
1266,"michigan,otsego",24164,25.862069,23.2758621,0,55.2083333
1267,"michigan,ottawa",263801,9.8793353,67.6771975,0.2327492,37.3045527
1268,"michigan,presque isle",13376,18.2829703,90.4427266,0,27.4289985
1269,"michigan,roscommon",24449,18.5483871,29.0322581,2.9032258,50.0963391
1270,"michigan,saginaw",200169,17.007874,57.7952756,0,54.8300537
1274,"michigan,st clair",163040,19.737664,45.7838851,2.4359775,47.8076379
1275,"michigan,st joseph",61295,13.9026812,35.3856339,0.7613373,68.5022026
1271,"michigan,sanilac",43114,17.2143179,45.9938753,1.7599973,47.1864442
1272,"michigan,schoolcraft",8485,17.2143179,45.9938753,1.7599973,47.1864442
1273,"michigan,shiawassee",70648,17.2143179,45.9938753,1.7599973,47.1864442
1276,"michigan,tuscola",55729,17.2143179,45.9938753,1.7599973,47.1864442
1277,"michigan,van buren",76258,17.2143179,45.9938753,1.7599973,47.1864442
1278,"michigan,washtenaw",344791,17.2143179,45.9938753,1.7599973,47.1864442
1279,"michigan,wayne",1820584,17.2143179,45.9938753,1.7599973,47.1864442
1280,"michigan,wexford",32735,17.2143179,45.9938753,1.7599973,47.1864442
1281,"minnesota,aitkin",16202,16.4757226,38.6245259,2.1239837,57.1037961
1282,"minnesota,anoka",330844,17.0382524,38.3939039,2.2713893,41.5616958
1283,"minnesota,becker",32504,16.6178652,41.2981001,1.5112018,44.2065751
1284,"minnesota,beltrami",44442,16.548729,43.2341421,2.7958806,36.3634099
1285,"minnesota,benton",38451,7.6344548,81.6788102,0,35.3644171
1286,"minnesota,big stone",5269,9.1438652,65.0342781,0,37.0741841
1287,"minnesota,blue earth",64013,12.153672,46.4222834,0.9438097,46.8450319
1288,"minnesota,brown",25893,9.6374698,57.8203132,0.3894081,44.1832523
1289,"minnesota,carlton",35386,18.0693069,56.1881188,0,49.3543759
1290,"minnesota,carver",91042,15.6384505,43.2568149,0,48.1171548
1291,"minnesota,cass",28567,0,0,0,14.4316731
1292,"minnesota,chippewa",12441,10.0138944,71.4172291,0.4168321,38.292523
1293,"minnesota,chisago",53887,20.2489631,52.586162,0,61.3911
1294,"minnesota,clay",58999,29.1666667,30.8333333,0,55.8823529
1295,"minnesota,clearwater",8695,8.6059874,63.0958187,1.7113988,49.9562566
1296,"minnesota,cook",5176,21.4055794,34.8175966,1.0729614,38.0421314
1297,"minnesota,cottonwood",11687,0,97.9406919,0,6.2237174
1298,"minnesota,crow wing",62500,10.4221636,58.3113457,0,35.5855856
1299,"minnesota,dakota",398552,20.04731,32.0452883,2.381306,46.2050676
1300,"minnesota,dodge",20087,35.737689,26.7888483,0.8349064,59.6013067
1301,"minnesota,douglas",36009,9.0265679,65.5487805,0.9472997,41.8798035
1302,"minnesota,faribault",14553,21.3306242,46.156192,0.4884403,58.1554426
1303,"minnesota,fillmore",20866,4.2158516,68.1281619,0,40.4081633
1304,"minnesota,freeborn",31255,3.1298438,91.1896943,0,17.6625162
1305,"minnesota,goodhue",46183,20.7317073,40.4181185,0,37.8486056
1306,"minnesota,grant",6018,14.3859649,25.6140351,0,58.0357143
1307,"minnesota,hennepin",1152425,30.3482587,17.4129353,0,42.8571429
1308,"minnesota,houston",19027,22.0455386,51.1203134,1.4820132,45.3835992
1309,"minnesota,hubbard",20428,14.5579268,56.1737805,0,50.7964602
1310,"minnesota,isanti",37816,20,27.6923077,0,0
1311,"minnesota,itasca",45058,0,0,0,0
1312,"minnesota,jackson",10266,21.8100285,32.5723604,1.5491235,48.6700887
1313,"minnesota,kanabec",16239,17.384106,48.8410596,0,49.8985801
1314,"minnesota,kandiyohi",42239,0,65.7142857,0,0
1315,"minnesota,kittson",4552,0,54.1436464,0,47.4025974
1316,"minnesota,koochiching",13311,22.6415094,35.8490566,0,61.6541353
1317,"minnesota,lac qui parle",7259,1.958042,91.958042,0,23.3066278
1318,"minnesota,lake",10866,22.9810978,26.5982873,1.9984075,54.8239445
1319,"minnesota,lake of the woods",4045,12.1576667,62.9211811,0.8492888,44.5720684
1320,"minnesota,le sueur",27703,15.438967,28.7563166,0.9082368,55.9988313
1321,"minnesota,lincoln",5896,30.0963753,46.2764115,1.0045029,53.3664021
1322,"minnesota,lyon",25857,23.5815603,30.141844,4.964539,44.5396146
1326,"minnesota,mcleod",36651,26.1538462,40.7692308,0,53.3898305
1323,"minnesota,mahnomen",5413,17.1816394,51.2835508,3.3874046,55.1738177
1324,"minnesota,marshall",9439,2.5173388,89.9306448,0.2568713,33.5059978
1325,"minnesota,martin",20840,17.4380551,42.3044255,1.3598177,44.9718377
1327,"minnesota,meeker",23300,25.203252,13.0081301,0,50.5154639
1328,"minnesota,mille lacs",26097,23.8482504,22.8020046,5.0246176,48.7443106
1329,"minnesota,morrison",33198,12.4702145,59.9947048,0.7678051,51.4599686
1330,"minnesota,mower",39163,15.5948553,52.733119,0,47.3684211
1331,"minnesota,murray",8725,16.4540818,41.3687089,2.7773112,41.0980786
1332,"minnesota,nicollet",32727,16.3316165,45.0305009,2.1402105,39.2920612
1333,"minnesota,nobles",21378,10.0439395,70.7816826,0.9049774,33.47398
1334,"minnesota,norman",6852,0,31.0344828,0,75.6097561
1335,"minnesota,olmsted",144248,25.1781473,32.0665083,0,60.7246377
1336,"minnesota,otter tail",57303,15.9152086,62.6009421,0.3869448,43.2387
1337,"minnesota,pennington",13930,14.3669986,51.4224751,0.8534851,60.2764977
1338,"minnesota,pine",29750,20.6642066,47.7859779,0,67.1122995
1339,"minnesota,pipestone",9596,14.6850337,52.0405473,0,46.1151306
1340,"minnesota,polk",31600,6.4165339,78.8243847,0.4886117,37.871255
1341,"minnesota,pope",10995,0,93.1034483,0,32.5068871
1342,"minnesota,ramsey",508640,8.0440922,65.755671,0.847226,58.1160639
1343,"minnesota,red lake",4089,14.1414141,26.2626263,0,58.4615385
1344,"minnesota,redwood",16059,17.0112666,24.3902439,1.3742726,55.3817169
1345,"minnesota,renville",15730,14.1068311,63.6117104,0,32.3178808
1346,"minnesota,rice",64142,12.6946108,58.3233533,0,49.7919556
1347,"minnesota,rock",9687,21.522952,27.2871055,0,67.1868034
1348,"minnesota,roseau",15629,9.1812866,72.748538,0.7602339,42.8032684
1352,"minnesota,st louis",200226,20.2810644,41.6417292,0,62.5726463
1349,"minnesota,scott",129928,17.2143179,45.9938753,1.7599973,47.1864442
1350,"minnesota,sherburne",88499,17.2143179,45.9938753,1.7599973,47.1864442
1351,"minnesota,sibley",15226,17.2143179,45.9938753,1.7599973,47.1864442
1353,"minnesota,stearns",150642,17.2143179,45.9938753,1.7599973,47.1864442
1354,"minnesota,steele",36576,17.2143179,45.9938753,1.7599973,47.1864442
1355,"minnesota,stevens",9726,17.2143179,45.9938753,1.7599973,47.1864442
1356,"minnesota,swift",9783,17.2143179,45.9938753,1.7599973,47.1864442
1357,"minnesota,todd",24895,17.2143179,45.9938753,1.7599973,47.1864442
1358,"minnesota,traverse",3558,17.2143179,45.9938753,1.7599973,47.1864442
1359,"minnesota,wabasha",21676,17.2143179,45.9938753,1.7599973,47.1864442
1360,"minnesota,wadena",13843,17.2143179,45.9938753,1.7599973,47.1864442
1361,"minnesota,waseca",19136,17.2143179,45.9938753,1.7599973,47.1864442
1362,"minnesota,washington",238136,17.2143179,45.9938753,1.7599973,47.1864442
1363,"minnesota,watonwan",11211,17.2143179,45.9938753,1.7599973,47.1864442
1364,"minnesota,wilkin",6576,17.2143179,45.9938753,1.7599973,47.1864442
1365,"minnesota,winona",51461,17.2143179,45.9938753,1.7599973,47.1864442
1366,"minnesota,wright",124700,17.2143179,45.9938753,1.7599973,47.1864442
1367,"minnesota,yellow medicine",10438,17.2143179,45.9938753,1.7599973,47.1864442
1368,"mississippi,adams",32297,17.2765957,47.8297872,0.9361702,47.9338843
1369,"mississippi,alcorn",37057,14.1980609,49.6913834,0.9941372,37.3292511
1370,"mississippi,amite",13131,23.5928228,9.2980793,2.5071105,52.148548
1371,"mississippi,attala",19564,16.9855564,49.402791,3.0782649,46.651981
1372,"mississippi,benton",8729,11.8309859,49.2957747,0,60
1373,"mississippi,bolivar",34145,16.6431594,56.2764457,0,55.0082102
1374,"mississippi,calhoun",14962,4.7923323,76.2513312,0,47.7302205
1375,"mississippi,carroll",10597,22.3140496,39.6694215,0,65.7657658
1376,"mississippi,chickasaw",17392,0,93.0513595,0,37.2881356
1377,"mississippi,choctaw",8547,32.7868853,0,0,0
1378,"mississippi,claiborne",9604,12.0218579,76.7826203,0,30.0945764
1379,"mississippi,clarke",16732,20.869363,39.315662,1.6058975,45.6107663
1380,"mississippi,clay",20634,21.3326446,35.6146694,1.5754132,44.2947248
1381,"mississippi,coahoma",26151,28.8888889,31.1111111,0,58.490566
1382,"mississippi,copiah",29449,11.2453328,66.2200747,0.5490885,40.4985193
1383,"mississippi,covington",19568,12.6649638,49.9148574,1.2984249,53.9476901
1384,"mississippi,de soto",NA,5.5408971,78.0123131,0,34.6918489
1385,"mississippi,forrest",74934,15.2763819,51.6912147,0,35.8708189
1386,"mississippi,franklin",8118,20.3208556,38.6809269,0,50
1387,"mississippi,george",22578,20.2146691,32.0214669,0,59.1133005
1388,"mississippi,greene",14400,14.3024619,53.9273154,0,47.5035663
1389,"mississippi,grenada",21906,20.9613869,47.4389283,1.1820331,55.3903346
1390,"mississippi,hancock",43929,13.2494005,72.3555938,0.7793765,49.149081
1391,"mississippi,harrison",187105,0,55.1724138,0,0
1392,"mississippi,hinds",245285,7.5541796,77.2136223,0,43.1117204
1393,"mississippi,holmes",19198,16.1352482,61.2289225,0.4518326,43.4005752
1394,"mississippi,humphreys",9375,10.070735,66.0481056,0.5227392,48.8077438
1395,"mississippi,issaquena",1406,17.4800833,31.7759673,1.975076,52.6954708
1396,"mississippi,itawamba",23401,20.4298858,11.9893817,1.8917038,60.1455133
1397,"mississippi,jackson",139668,11.2860346,62.9550008,1.0561079,40.9287404
1398,"mississippi,jasper",17062,15.6295224,33.2127352,0.7959479,53.4199134
1399,"mississippi,jefferson",7726,10.2214005,55.3242634,0.8535314,44.4243992
1400,"mississippi,jefferson davis",12487,18.5819071,54.2787286,0,36.0433604
1401,"mississippi,jones",67761,23.9280775,36.3762102,0,62.1487603
1402,"mississippi,kemper",10456,14.2870127,50.2554659,0.8087301,47.6825757
1403,"mississippi,lafayette",47351,12.9635707,57.8930095,0.9189367,56.7670768
1404,"mississippi,lamar",55658,23.3740657,21.4061967,3.092144,49.7285751
1405,"mississippi,lauderdale",80261,0,96.992587,0,19.4515384
1406,"mississippi,lawrence",12929,6.5453241,74.1312621,0.405515,44.1013986
1407,"mississippi,leake",23805,17.5751817,44.0644199,2.0961514,47.2505889
1408,"mississippi,lee",82910,23.4375,28.125,0,0
1409,"mississippi,leflore",32317,18.6918995,43.7451966,1.5491235,47.6683777
1410,"mississippi,lincoln",34869,3.4274194,90.8266129,0,51.8213866
1411,"mississippi,lowndes",59779,0,42.3728814,0,0
1412,"mississippi,madison",95203,16.3122149,51.0177801,1.1334407,37.7593918
1413,"mississippi,marion",27088,14.7448861,40.1912493,1.1629454,55.5033435
1414,"mississippi,marshall",37144,9.7246127,73.1389845,0.408778,36.1532037
1415,"mississippi,monroe",36989,13.5854371,57.9553509,0.3866976,50.9212213
1416,"mississippi,montgomery",10925,8.6218089,58.1726842,0,43.6624925
1417,"mississippi,neshoba",29676,22.0906902,41.8271804,0,63.4148844
1418,"mississippi,newton",21720,26.25,31.6666667,0,60.8695652
1419,"mississippi,noxubee",11545,10.1449275,48.797954,0,46.7741936
1420,"mississippi,oktibbeha",47671,11.7538462,70.5846154,0.7384615,32.3097463
1421,"mississippi,panola",34707,12.962963,56.4814815,0,0
1422,"mississippi,pearl river",55834,25.950663,28.7548638,2.1359223,49.2196879
1423,"mississippi,perry",12250,0,52.4590164,0,0
1424,"mississippi,pike",40404,8.5106383,82.5531915,0,32.2147651
1425,"mississippi,pontotoc",29957,12.1801681,52.8801318,1.1312496,51.9222072
1426,"mississippi,prentiss",25276,0,0,0,0
1427,"mississippi,quitman",8223,0,34.2105263,0,0
1428,"mississippi,rankin",141617,23.3740657,21.4061967,3.092144,49.7285751
1429,"mississippi,scott",28264,8.2527402,69.6324952,0.967118,57.4104235
1430,"mississippi,sharkey",4916,17.2143179,45.9938753,1.7599973,47.1864442
1431,"mississippi,simpson",27503,17.2143179,45.9938753,1.7599973,47.1864442
1432,"mississippi,smith",16491,17.2143179,45.9938753,1.7599973,47.1864442
1433,"mississippi,stone",17786,17.2143179,45.9938753,1.7599973,47.1864442
1434,"mississippi,sunflower",29450,17.2143179,45.9938753,1.7599973,47.1864442
1435,"mississippi,tallahatchie",15378,17.2143179,45.9938753,1.7599973,47.1864442
1436,"mississippi,tate",28886,17.2143179,45.9938753,1.7599973,47.1864442
1437,"mississippi,tippah",22232,17.2143179,45.9938753,1.7599973,47.1864442
1438,"mississippi,tishomingo",19593,17.2143179,45.9938753,1.7599973,47.1864442
1439,"mississippi,tunica",10778,17.2143179,45.9938753,1.7599973,47.1864442
1440,"mississippi,union",27134,17.2143179,45.9938753,1.7599973,47.1864442
1441,"mississippi,walthall",15443,17.2143179,45.9938753,1.7599973,47.1864442
1442,"mississippi,warren",48773,17.2143179,45.9938753,1.7599973,47.1864442
1443,"mississippi,washington",51137,17.2143179,45.9938753,1.7599973,47.1864442
1444,"mississippi,wayne",20747,17.2143179,45.9938753,1.7599973,47.1864442
1445,"mississippi,webster",10253,17.2143179,45.9938753,1.7599973,47.1864442
1446,"mississippi,wilkinson",9878,17.2143179,45.9938753,1.7599973,47.1864442
1447,"mississippi,winston",19198,17.2143179,45.9938753,1.7599973,47.1864442
1448,"mississippi,yalobusha",12678,17.2143179,45.9938753,1.7599973,47.1864442
1449,"mississippi,yazoo",28065,17.2143179,45.9938753,1.7599973,47.1864442
1450,"missouri,adair",25607,10.8077361,64.960182,1.4789534,46.0957179
1451,"missouri,andrew",17291,6.8094874,74.9808722,0,45.3518679
1452,"missouri,atchison",5685,0,28.5714286,0,40.5405405
1453,"missouri,audrain",25529,12.2990381,70.7666257,0,44.8467323
1454,"missouri,barry",35597,13.6623377,54.7532468,0.9350649,49.6615385
